Step,EntropyLoss,StepsPerSecond,TotalStepsPerEpisode,ObjectLoss,PolicyObjLoss,ValueLoss,ObjectEntropy,TemplateLoss,PolicyTemplateLoss,TemplateEntropy,Advantage,PolicyLoss,Loss,Value,Valid,UnclippedGradNorm,ClippedGradNorm,EpisodeScore
728,-0.0009018582059070468,0.8591593524401951,4.4453125,0.06194327026605606,0.007255827193148434,4.041162490844727,0.002344892011024058,1.1598596572875977,-0.12077607866376638,0.04690138273872435,0.6608273386955261,-0.34225550293922424,45.23371124267578,0.5782095789909363,0.875,695.0454925547383,76.92068185778407,1.0
736,-0.0013880858896300197,0.8594655117387229,4.6875,0.0739140585064888,-0.027726029162295163,2.497831344604492,0.0023467049177270383,1.2346543073654175,-0.12255151942372321,0.04597279173322022,0.5351009368896484,-0.18588191270828247,45.82133102416992,0.7016181871294975,0.875,471.8603140592968,78.42692911447466,1.0
744,-0.0015308194560930133,0.8597383183153987,3.8203125,0.08698078989982605,-0.07308963485411368,1.7764538526535034,0.002281531022163108,1.3879742622375488,-0.1807397655211389,0.044840365182608366,0.1917036771774292,-0.5078042149543762,37.64763641357422,0.8388031870126724,0.875,540.409796359032,78.70996329002628,1.0
752,-0.0014661607565358281,0.860287593443686,3.9609375,0.07980351150035858,-0.04427088686497883,1.1042927503585815,0.0022859694436192513,1.3068156242370605,-0.22339676693081859,0.04964496614411473,0.0825345516204834,-0.21016736328601837,30.311660766601562,1.0045270323753357,0.875,447.60544850022416,80.17262704192945,1.0
760,-0.0015110757667571306,0.860502961712787,3.6875,0.07818806916475296,-0.09642056317534298,1.3196253776550293,0.0023222436138894413,1.1250169277191162,-0.34664869494736195,0.048926135059446096,0.07624220848083496,-0.25978145003318787,23.620641708374023,1.2177415043115616,0.875,300.25537664687,84.9851269923729,1.0
768,-0.0017536245286464691,0.8608076517265862,4.4140625,0.07674956321716309,-0.1304772433359176,2.2698941230773926,0.002362501603784039,1.0718374252319336,-0.6279237549751996,0.05581351323053241,-0.022768259048461914,-0.4024270474910736,33.428466796875,1.3301878273487093,0.875,260.1508622678666,88.13934080289619,1.0
776,-0.0018715971382334828,0.8610190579962463,5.1171875,0.08618954569101334,-0.3121297075413167,2.966106414794922,0.002357810823014006,0.9283674359321594,-0.6915609054267405,0.06292969640344381,-0.1406484842300415,-0.7650461196899414,41.9511833190918,1.3619340658187866,0.875,681.9856043339387,71.8509716116132,1.0
784,-0.00206210114993155,0.8610498172207341,6.015625,0.0885450541973114,-0.16567644523456693,3.5605428218841553,0.0023400778591167186,0.8565113544464111,-0.8318197056651114,0.06692460225895049,-0.3045189380645752,-0.6197705268859863,48.802024841308594,1.3614511936903,0.875,841.1895436212071,71.70423659813605,1.0
792,-0.002178990049287677,0.8609219115925,6.09375,0.07920640707015991,-0.148189221334178,5.907570838928223,0.0023311117256525904,0.7910549640655518,-0.8474574461579323,0.07097029592841864,-0.389497309923172,-0.7397458553314209,55.33182907104492,1.2888275384902956,1.0,1028.0452162149595,70.54280770844525,1.0
800,-0.002352477516978979,0.8609083737562293,8.3671875,0.07903466373682022,-0.25196484150364995,1.9451881647109985,0.002478774258634075,0.8837888240814209,-0.5113210119307041,0.0710599459707737,-0.2815258502960205,-0.3832409083843231,42.039302825927734,1.0925271734595299,1.0,1079.3214456305432,70.82081226747141,1.0
808,-0.0023675912525504827,0.8610691664324751,8.6796875,0.07205227017402649,-0.06888493231963366,5.632347106933594,0.002234956802567467,0.7324220538139343,-0.6558699831366539,0.0763151254504919,-0.23046624660491943,-0.537921667098999,47.94822692871094,0.9534831568598747,1.0,746.4792599633802,71.74816388641193,1.0
816,-0.0023438469506800175,0.8611018168181931,9.9296875,0.06739398092031479,-0.05209258233662695,4.27834939956665,0.002312129072379321,0.661404013633728,-0.28058363124728203,0.07340587861835957,-0.40373772382736206,-0.263363242149353,34.40861129760742,0.8580886349081993,0.875,840.7595045628768,73.39948963503412,1.0
824,-0.002197620924562216,0.8610398888718362,12.4453125,0.08172739297151566,-0.17673082600231282,3.6510722637176514,0.0024476052494719625,0.6778221130371094,-0.2998222727328539,0.07361034583300353,-0.3674040138721466,-0.24734538793563843,37.5881462097168,0.6253641769289969,1.0,413.68088634275773,74.52055400982226,1.0
832,-0.0022255582734942436,0.8607430339880997,12.703125,0.08276554197072983,-0.03549650108470814,2.6305878162384033,0.0023496009525842965,0.7152226567268372,-0.10328705701977015,0.0738135939463973,-0.2709936499595642,-0.16228826344013214,35.949676513671875,0.5010950081050396,1.0,335.86666100516595,77.95113686006152,1.0
840,-0.002174505963921547,0.8607687036425977,13.3984375,0.07554726302623749,-0.07109475387551356,3.0061280727386475,0.0022676739026792347,0.7580087184906006,0.20116262044757605,0.07108175475150347,0.5338932275772095,0.23957332968711853,46.375797271728516,0.3726288005709648,0.875,95.81437377204202,95.10599296843793,1.0
848,-0.002163876313716173,0.8606263176531789,10.7734375,0.06869996339082718,-0.003828811517450958,5.022432327270508,0.0022023841156624258,0.9073310494422913,0.1585698705166578,0.07108059991151094,0.024343162775039673,-0.20425349473953247,41.160675048828125,0.31939679384231573,1.0,320.3201258412955,81.05966099590114,1.0
856,-0.001852670800872147,0.8607387166269889,8.625,0.07934679090976715,0.0231553095363779,3.8229169845581055,0.0021863825677428395,0.8889926075935364,0.20128691475838423,0.06386708142235875,0.6382880210876465,0.12747631967067719,44.153602600097656,0.3279786929488182,0.875,309.18423209071625,78.50441725339351,1.0
864,-0.002138410462066531,0.8607940303542727,7.140625,0.07274913042783737,0.021715859540563542,2.989070177078247,0.0021748147846665233,1.101587176322937,0.1278087878599763,0.06542731169611216,-0.134223073720932,0.07438897341489792,40.6166877746582,0.3453603535890579,0.875,379.2395578729047,75.30784969663227,1.0
872,-0.0018020360730588436,0.8609989041415074,6.9296875,0.07572493702173233,0.01107220898848027,2.954040765762329,0.0021501994197024032,1.1033813953399658,0.117732185870409,0.0617629336193204,-0.15701617300510406,-0.05213791877031326,42.72734832763672,0.39721041172742844,0.875,379.18909961363534,76.26629718920776,1.0
880,-0.0018414650112390518,0.8611749963689195,5.390625,0.08051887154579163,-0.01380376162705943,2.1790964603424072,0.0020598932896973565,1.158766746520996,0.07060122722759843,0.05870444141328335,-0.10009613633155823,-0.1698996126651764,44.083133697509766,0.46649426594376564,1.0,433.15433932379165,75.639594902118,1.0
888,-0.0016682883724570274,0.8615872132892617,4.5,0.08744634687900543,0.01739669276867062,2.351731300354004,0.002177692280383781,1.187206506729126,0.0879595703445375,0.05443692486733199,0.5553051233291626,-0.023537075147032738,41.119544982910156,0.55466278642416,0.875,487.3683223311273,75.57055054568718,1.0
896,-0.001461972133256495,0.8619253298297623,4.921875,0.08204683661460876,-0.03496448352234439,2.376981496810913,0.0021004723967052996,1.0917832851409912,-0.010549583006650211,0.05524822371080518,0.4585781693458557,-0.19078227877616882,33.743804931640625,0.6624319180846213,0.875,510.1318771725346,76.07261026008109,1.0
904,-0.0014167195186018944,0.8619808094129982,4.1875,0.08716729283332825,-0.046263969379651826,1.9387917518615723,0.0020070652244612575,1.201650619506836,-0.2408644426614046,0.05122191132977605,0.3303053379058838,-0.1543768048286438,31.06890296936035,0.8254217430949211,0.875,418.56396326181493,77.27445015452213,1.0
912,-0.0018447356997057796,0.8621187830272408,5.25,0.09270819276571274,-0.04101374399033375,0.9824333190917969,0.001947095777723007,1.2901638746261597,-0.2267645206302404,0.05121638439595699,0.10421609878540039,-0.1918376088142395,25.04299545288086,1.0263394638895988,0.875,256.6420400010902,80.3166508931572,1.0
920,-0.0017209196230396628,0.8624392293262291,6.6953125,0.0884518176317215,-0.11621031165122986,1.6198192834854126,0.0021090357622597367,1.0062049627304077,-0.5157567858695984,0.06109851086512207,-0.3644242286682129,-0.4361695349216461,27.828929901123047,1.1473216712474823,0.875,151.13710211822763,87.94103213517883,1.0
928,-0.0018545221537351608,0.8624659432300438,5.9296875,0.06674354523420334,-0.055503076990135014,1.8796513080596924,0.002256633888464421,0.9387881755828857,-0.6113719716668129,0.05841081729158759,-0.3647836744785309,-0.2554636001586914,39.18825912475586,1.3238216489553452,0.875,504.52807048803515,77.49347989020862,1.0
936,-0.0018467445624992251,0.862472373339025,7.5859375,0.06966675817966461,-0.07502244815987069,3.7575390338897705,0.002404924831353128,0.7635005712509155,-0.7817859649658203,0.06080050440505147,-0.4934733510017395,-0.657584547996521,56.35420608520508,1.3285184055566788,1.0,792.1601402475208,71.34071608124486,1.0
944,-0.0018085748888552189,0.8624485778420489,9.6640625,0.08739548921585083,-0.11245894269086419,2.641798257827759,0.0026411605649627745,0.6180351972579956,-0.7179436162114143,0.06408929591998457,-0.4651349186897278,-0.5975039005279541,56.99549102783203,1.126000851392746,0.875,1214.7096507151,71.65909282099346,1.0
952,-0.002090644557029009,0.8623140674631097,13.7109375,0.07132914662361145,-0.010014865285484117,3.102755069732666,0.0026015602925326675,0.7990977764129639,-0.5748266689479352,0.06430529290810227,-0.356894850730896,-0.3491602838039398,47.85429382324219,0.949339896440506,0.875,1039.6135260766023,73.73165251893079,1.0
960,-0.001962224254384637,0.8621907599592534,17.1796875,0.08230284601449966,-0.10029439127538353,1.8869296312332153,0.002878795698052272,0.6398507356643677,-0.43073685606941575,0.06281372532248497,-0.2330760955810547,-0.28120988607406616,37.793941497802734,0.7593097388744354,1.0,884.3143151414406,76.97209755028234,1.0
968,-0.0020143596921116114,0.8619584337250134,21.484375,0.056698739528656006,0.059715931536629796,3.8671956062316895,0.0026983871648553755,0.6665364503860474,-0.1583126951009035,0.06204936467111111,-0.13886786997318268,0.3640289008617401,44.036739349365234,0.55922931432724,1.0,587.8246344080399,79.53787161624223,1.0
976,-0.001996655249968171,0.8615684207051891,23.28125,0.0725068598985672,0.026607439795043316,3.2691845893859863,0.002466160716721788,0.7158852815628052,-0.010836412198841572,0.06242192117497325,-0.2562442719936371,-0.05740024894475937,47.524837493896484,0.4141589030623436,1.0,338.15379938159094,92.10915785515499,1.0
984,-0.002006873022764921,0.8616358547048427,22.8828125,0.06534228473901749,0.01949219501693733,3.0100109577178955,0.0024799677776172753,0.6065581440925598,0.11213958682492373,0.06695079803466797,-0.03229670226573944,0.24206826090812683,44.591712951660156,0.2962772697210312,0.875,220.02954540021165,84.65773609487678,1.0
992,-0.00211535207927227,0.8615535750531003,16.3359375,0.07406731694936752,0.010386841371655464,2.533651113510132,0.002559324580943212,0.7469399571418762,0.3359111985191703,0.06678934674710035,0.24993017315864563,0.25816139578819275,47.333534240722656,0.3210655339062214,1.0,217.05149233931297,98.0618965870326,1.0
1000,-0.0021477837581187487,0.8614756509310219,12.234375,0.07435239106416702,0.044029055396094904,3.50175404548645,0.0025083890941459686,0.8091328144073486,0.17386201629415154,0.06815804727375507,-0.15927883982658386,-0.15754106640815735,43.1705436706543,0.4411308541893959,0.875,335.86813917158725,93.46784683438455,1.0
1008,-0.002290216274559498,0.8612640852914965,9.1015625,0.07117846608161926,-0.13133025536080822,2.7393531799316406,0.0024830084876157343,1.0242185592651367,-0.16753813996911046,0.0704505741596222,-0.33359283208847046,-0.3011373281478882,40.25004196166992,0.5865737944841385,0.875,311.08760086094117,91.24190156722398,1.0
1016,-0.0020475550554692745,0.8614568865439071,6.2109375,0.07077815383672714,-0.01747113320743665,3.7201008796691895,0.0024191399279516195,0.8348292112350464,-0.11376050487160684,0.06873476225882769,0.11957484483718872,-0.41098716855049133,33.77376174926758,0.6536653637886047,0.875,205.57938214866226,97.98531343101786,1.0
1024,-0.0021786417346447706,0.8613955796464341,5.03125,0.06316399574279785,0.002683396960492246,1.5476155281066895,0.002353951509576291,0.8689439296722412,-0.06469247117638588,0.0691843032836914,-0.22182518243789673,-0.22841861844062805,32.4803581237793,0.7103805914521217,0.875,191.51961505859435,86.55189466007869,1.0
1032,-0.002291139680892229,0.8614434582883432,5.09375,0.062472011893987656,-0.0303989328967873,3.7832794189453125,0.0023129274195525795,1.0399447679519653,-0.16887901723384857,0.06787727773189545,0.3740162253379822,-0.33889785408973694,27.87006187438965,0.7825584411621094,0.875,233.69219067683662,79.62725126813712,1.0
1040,-0.0017793664010241628,0.861482742392125,5.8984375,0.061115995049476624,-0.05560928287013666,0.9164174199104309,0.00222599518019706,0.8570493459701538,-0.380732649937272,0.06439743889495729,-0.10195374488830566,-0.20944389700889587,26.22313117980957,0.9337755143642426,1.0,127.51892373187002,83.14699931140785,1.0
1048,-0.0015849436167627573,0.8615261902565372,4.59375,0.07523150742053986,-0.009996160442824475,1.8110227584838867,0.0022510666749440134,1.0132529735565186,-0.31165165081620216,0.056971995159983635,-0.1651650071144104,-0.5032305717468262,25.924741744995117,1.0911331251263618,0.875,180.80207008692014,79.62749868907486,1.0
1056,-0.0016317401314154267,0.8618462108579743,4.578125,0.06622182577848434,-0.01562807461596094,2.5150270462036133,0.002159806710551493,0.9401065707206726,-0.2569944867864251,0.058827996253967285,-0.158968985080719,-0.33118975162506104,27.668773651123047,0.9860358312726021,0.875,226.61206748281256,75.62668512917844,1.0
1064,-0.0016561156371608377,0.8618994294244936,4.1953125,0.07128879427909851,-0.009165181952994317,4.143240928649902,0.002069249894702807,1.0072294473648071,-0.09555620420724154,0.05343238636851311,-0.10142707824707031,-0.5279874205589294,25.440128326416016,1.0286493226885796,0.875,174.95675161099825,77.76385468018998,1.0
1072,-0.0017335492884740233,0.8619963984927503,4.078125,0.07459641993045807,-0.00784554737037979,0.820152997970581,0.002043047090410255,1.0324546098709106,-0.19685809034854174,0.05460819276049733,-0.039742112159729004,-0.27019819617271423,22.547822952270508,1.069303497672081,0.875,161.51393508116416,93.15747142910277,1.0
1080,-0.0018432243959978223,0.8623693328001677,3.90625,0.072170689702034,-0.024157595362339634,1.0755715370178223,0.0021680649660993367,1.0304442644119263,-0.2509089168161154,0.060664698481559746,0.04822206497192383,-0.1845412254333496,24.102014541625977,1.0850353837013247,0.875,64.18694990448785,64.18694990448785,1.0
1088,-0.0018269569845870137,0.8623271536449557,4.609375000000001,0.07062187045812607,-0.03699206102464814,2.4364066123962402,0.0022235750802792604,0.8720979690551758,-0.6793838739395142,0.06150061497464776,-0.3037472367286682,-0.4233393669128418,41.64645004272461,1.1628261506557465,0.875,119.01614032636098,80.06218059618732,1.0
1096,-0.0021155960857868195,0.8623324466893102,5.9375,0.06304075568914413,-0.05531453998992219,1.4956214427947998,0.002201187191531062,0.9001964330673218,-0.47823165729641914,0.06744959950447083,0.1512354612350464,-0.2511832118034363,30.46146011352539,1.0193089693784714,0.875,592.044371477692,70.90684251693074,1.0
1104,-0.0020172297954559326,0.862434597763216,5.539062499999999,0.06410545110702515,-0.050579710310557864,3.5066938400268555,0.0024032068613450974,0.8103788495063782,-0.4178571030497551,0.0654774745926261,-0.33105242252349854,-0.5534375309944153,30.901138305664062,0.976031981408596,0.875,316.1240566968263,70.79744476039468,1.0
1112,-0.0020281283650547266,0.8624978245053332,6.8046875,0.0568074993789196,-0.05895663978299125,2.7655060291290283,0.0023199986317195,0.7246763110160828,-0.3065582998096943,0.06648993398994207,0.3120831251144409,-0.09991192817687988,32.411415100097656,0.8301971480250359,0.875,318.7420040064244,71.38239752402842,1.0
1120,-0.00218530697748065,0.8623656847230374,6.1484375,0.058961980044841766,-0.06483779021073133,3.450747013092041,0.002318161132279784,0.8732768297195435,-0.20989358425140384,0.0649864817969501,-0.2405114769935608,-0.59922194480896,39.59483337402344,0.7025906220078468,0.875,251.91136116642156,72.1174785935059,1.0
1128,-0.0020818840712308884,0.8621380498058816,7.34375,0.0693429633975029,0.0007314880494959649,1.9545351266860962,0.002293521509272978,0.8247363567352295,0.044418188743293285,0.065879687666893,-0.19792145490646362,-0.07064200192689896,29.589031219482422,0.5685828998684883,1.0,106.83648957218247,85.57799691004038,1.0
1136,-0.0020023526158183813,0.8622277457153795,6.9921875,0.055682968348264694,0.05609996407292783,2.41489315032959,0.0022455269936472178,0.7345759868621826,0.28895328752696514,0.06828210968524218,0.1588561236858368,0.1885274201631546,37.874359130859375,0.4762415401637554,0.875,194.22858914584504,78.44467043926488,1.0
1144,-0.0019468223908916116,0.8621866587837111,5.0703125,0.0581815280020237,0.018103084410540753,3.1571247577667236,0.0022011389082763344,0.7568356990814209,0.13223019381985068,0.06700641009956598,0.14576180279254913,-0.3068685829639435,38.45766067504883,0.47821393609046936,0.875,406.34951454822294,72.39329330462351,1.0
1152,-0.001956408144906163,0.8620297781823312,5.65625,0.058632560074329376,0.0352963202749379,3.124192237854004,0.0022271839843597263,0.8964765071868896,-0.029426913242787123,0.06258595502004027,0.13129574060440063,-0.19952203333377838,44.25863265991211,0.5262154787778854,1.0,329.0734398444474,72.06180551868056,1.0
1160,-0.0019237922970205545,0.8621793618876527,6.8515625,0.05893683806061745,-0.0263693010492716,2.566697359085083,0.002151809982024133,0.9685722589492798,-0.09505592193454503,0.0631726523861289,0.11219382286071777,-0.21278028190135956,29.001522064208984,0.5661952346563339,0.875,241.5453271762526,79.48695378629782,1.0
1168,-0.0018676313338801265,0.86231114805367,5.7109375,0.05173400416970253,0.022578037693165243,2.705632209777832,0.0020931624167133123,0.8718851804733276,-0.06249912269413471,0.061183988116681576,0.3673500418663025,-0.049673985689878464,34.79082489013672,0.6250289976596833,0.875,157.31033952983853,71.0467832343129,1.0
1176,-0.0018782494589686394,0.8625218716900558,4.3125,0.050422873347997665,-0.014437670906772839,1.1745076179504395,0.0022281375713646416,0.858545184135437,-0.0712574259378016,0.056987435556948185,0.09277206659317017,-0.1603015959262848,35.76922607421875,0.7060582041740417,0.875,273.12376642656454,69.60242633264534,1.0
1184,-0.001955175306648016,0.862435827593182,4.7890625,0.0626675933599472,-0.05421197018949897,2.2354748249053955,0.0023149405315052714,1.1070274114608765,-0.3131988439708948,0.05115807941183448,-0.40238696336746216,-0.6322717070579529,30.551570892333984,0.8529119119048117,0.875,316.99533536892704,70.04827629612555,1.0
1192,-0.0017902783583849669,0.8624199531636109,6.125,0.060162562876939774,-0.04948136425809935,1.3870488405227661,0.0021782977564726025,1.012040138244629,-0.3789499159902334,0.05905240075662733,0.06231677532196045,-0.24143216013908386,32.52242660522461,0.9181996360421181,1.0,122.22701026672803,81.70508437469834,1.0
1200,-0.0017922116676345468,0.8625300804970858,5.484375,0.05606484040617943,-0.022319184077787216,1.604844093322754,0.002166966238291934,0.9647524356842041,-0.20673768129199743,0.0598098742775619,-0.3071458339691162,-0.3802364766597748,22.363908767700195,0.9289713576436043,0.875,197.91884291333554,80.10124821938734,1.0
1208,-0.0016126943519338965,0.8625883723919304,3.984375,0.055735476315021515,-0.00835533643112285,1.4138871431350708,0.0023094249190762635,0.961804211139679,-0.2985228970646858,0.054510157555341714,0.29953712224960327,-0.16086280345916748,22.495864868164062,1.1013736948370934,1.0,190.03807273515122,78.27122416723068,1.0
1216,-0.0019382911268621683,0.8628549381369673,4.8984375,0.04709341749548912,-0.06403511319149403,2.1725640296936035,0.002146617611288093,0.9579269886016846,-0.49750971607863903,0.06072135362774134,-0.32323217391967773,-0.404296875,22.701913833618164,1.1299057006835938,0.875,83.51356669609959,83.51356669609959,1.0
1224,-0.00201791781000793,0.8626775818166567,5.03125,0.05655283108353615,-0.10563477274263278,1.3580090999603271,0.0023719161690678447,0.9686813950538635,-0.7378389835357666,0.058282844722270966,0.014550626277923584,-0.36446452140808105,41.2258415222168,1.2816916555166245,0.75,398.85130227696754,64.34237475602777,1.0
1232,-0.0020886315032839775,0.8626985970326229,6.203124999999999,0.06444902718067169,-0.08152461185818538,5.337497711181641,0.002276875835377723,0.9941795468330383,-0.7424984350800514,0.06431297725066543,-0.33967316150665283,-0.7388663291931152,44.7212028503418,1.1942674368619919,1.0,814.9883065684699,63.35326184311998,1.0
1240,-0.0018218477489426732,0.8625636446634233,6.148437499999999,0.06557749956846237,-0.03613818278245162,0.762527346611023,0.0022050791594665498,0.7308385372161865,-0.3417077511548996,0.06364709325134754,0.03858387470245361,-0.11328329145908356,24.39625358581543,1.1830043643712997,0.875,922.300431465701,63.714079223973386,1.0
1248,-0.0019878940656781197,0.8625595877662808,5.53125,0.05116990581154823,-0.040067051304504275,2.8959708213806152,0.0022209543094504625,0.8111549019813538,-0.44941597059369087,0.0674382601864636,-0.24953031539916992,-0.4785757064819336,33.866722106933594,1.0794286876916885,0.875,439.09768657555105,63.46650270376995,1.0
1256,-0.0022328682243824005,0.8622047405937857,6.8359375,0.06584398448467255,-0.06763711576786592,4.381649017333984,0.002188492566347122,1.009810447692871,-0.5623721182346344,0.06432219268754125,-0.22654539346694946,-0.6043152213096619,36.51784133911133,1.0767069309949875,1.0,548.3986780079867,63.23928478940252,1.0
1264,-0.0019279130501672626,0.8623307501455952,7.4765625,0.04932641237974167,-0.10986829615285386,0.9058129787445068,0.002162044314900413,0.7246344089508057,-0.23404797073453665,0.06934857508167624,0.09026682376861572,-0.1213432103395462,26.92989730834961,0.9031264558434486,0.875,608.3961520365774,64.35669685685843,1.0
1272,-0.0020486218854784966,0.8624538722444389,6.734375,0.046696268022060394,-0.004412443362525664,1.1008098125457764,0.0020931902108713984,0.7557817697525024,-0.15967171476222575,0.0684521347284317,0.13940972089767456,0.0317545011639595,25.851179122924805,0.7879572212696075,0.875,249.92314415109286,66.16917506730897,1.0
1280,-0.0021842557471245527,0.8625180231792999,5.914062500000001,0.04720762372016907,0.00128293177112937,2.0159928798675537,0.0020780220511369407,0.8810850977897644,-0.09695865167304873,0.06718038534745574,0.13463979959487915,0.048373639583587646,30.033058166503906,0.7389984875917435,1.0,132.1222713156385,64.97596096237794,1.0
1288,-0.0019769093487411737,0.8624969507682038,5.703125,0.052275169640779495,-0.020813504001125686,2.8070616722106934,0.0021920709114056076,0.7815725803375244,-0.19151428900659084,0.06393766216933727,-0.2885083556175232,-0.333795964717865,36.77091979980469,0.7346996814012527,0.875,93.32388054368857,83.27639754642587,1.0
1296,-0.0020192903466522694,0.8624385306519153,7.2890625,0.06154846400022507,-0.038804957759566605,2.04753041267395,0.001963900271221064,0.9242008924484253,-0.049764261581003666,0.06223869929090142,-0.10788708925247192,-0.06079476326704025,35.627296447753906,0.5737113505601883,1.0,82.88551606330657,82.88551606330657,1.0
1304,-0.001978508662432432,0.8623361165847226,4.8359375,0.05906869098544121,0.024156003026291728,1.636776089668274,0.0020083970885025337,0.9170710444450378,0.07220161519944669,0.058338801842182875,-0.001714169979095459,0.07053496688604355,43.54736328125,0.569312147796154,0.875,207.9959049626923,68.26009639644326,1.0
1312,-0.0018689681310206652,0.8624038669779444,5.101562500000001,0.054903943091630936,0.002369569265283644,2.2081692218780518,0.0020227935747243464,0.9911264777183533,0.042501252610236406,0.05766666168347001,0.5026276111602783,0.07227539271116257,39.67774200439453,0.5519690364599228,0.875,425.0251166335802,65.51455903274291,1.0
1320,-0.002063854830339551,0.8624810433982211,5.7421875,0.0573463998734951,-0.012671120988670737,1.19938325881958,0.0018874338566092774,1.019660472869873,0.07245001429691911,0.0593739808537066,-0.08239084482192993,-0.10882581770420074,40.000831604003906,0.5257767513394355,0.875,402.10535465546855,66.93076610901062,1.0
1328,-0.0018764407141134143,0.8625286412529076,4.4921875,0.04581501707434654,-0.017689823416731084,2.393695116043091,0.0019445641519268975,1.0853344202041626,-0.06553467828780413,0.05493191769346595,-0.14744572341442108,-0.27509063482284546,38.68613052368164,0.5746817663311957,0.875,481.2635227909923,66.7972324347968,1.0
1336,-0.0016414064448326826,0.862392491702643,5.1171875,0.05349276587367058,-0.047208343439706375,4.011410236358643,0.0019867117807734758,1.165886640548706,-0.13524534390307963,0.052811562549322844,-0.16334600746631622,-0.6271916627883911,34.154052734375,0.6323281973600388,0.875,348.67130012354755,69.22605962060152,1.0
1344,-0.0012614249717444181,0.8625343764610303,5.4453125,0.06376456469297409,-0.01875824845774332,3.0820159912109375,0.0018864828016376123,1.123380422592163,-0.14822938735596836,0.05091277603060007,0.42450350522994995,-0.2619290351867676,31.00448989868164,0.6987334340810776,0.875,294.8134254593606,69.70300700162989,1.0
1352,-0.0017664482584223151,0.862681894258465,4.4609375,0.06597310304641724,-0.008966318420789321,1.607806921005249,0.001860855394625105,1.3011021614074707,0.010371688287705193,0.04977358831092715,0.34638893604278564,-0.011344663798809052,27.73334503173828,0.7820142656564713,0.875,288.08421160328726,70.6279880949105,1.0
1360,-0.0018110449891537428,0.8628242892524277,4.0859375,0.06391922384500504,-0.00046270077291410416,1.134405255317688,0.001900526069221087,1.2410537004470825,-0.2013870179653168,0.04929272457957268,0.25708067417144775,-0.16426362097263336,25.10677719116211,0.8997338861227036,0.875,432.14958135390407,69.06243061720124,1.0
1368,-0.0012465950567275286,0.8629250324287348,4.421875,0.05150025337934494,-0.07662908661586698,2.9275524616241455,0.001886128695332445,0.9455801248550415,-0.33489140681922436,0.05407722806558013,0.18359994888305664,-0.42753472924232483,24.779685974121094,1.000439129769802,0.875,229.31108359542122,70.65810434605737,1.0
1376,-0.0018846197053790092,0.862900067333049,4.6796875,0.051108017563819885,-0.01117754779079405,1.209127426147461,0.0018577228038338944,1.1609315872192383,-0.38192423805594433,0.056402734480798244,0.2196064591407776,-0.16559314727783203,22.027568817138672,1.1195738315582278,0.875,81.74458338363183,81.74458338363183,1.0
1384,-0.0017027297290042043,0.8629506287161508,4.2265625,0.04760056734085083,-0.048686592304875376,1.5415738821029663,0.0019154395704390481,0.8520452976226807,-0.38503501750528807,0.058231586124748,0.036116957664489746,-0.5317704677581787,22.855466842651367,1.179233029484749,0.875,190.58255451170407,74.80360896998718,1.0
1392,-0.0019252505153417587,0.8629149414363888,4.617187499999999,0.04359111934900284,-0.09746840162551962,1.8715715408325195,0.0020820524368900806,0.8521474599838257,-0.5843024477362633,0.059814484789967544,-0.19078314304351807,-0.3520176410675049,39.47539520263672,1.2533431798219683,1.0,328.9027597246459,66.37541676118599,1.0
1400,-0.0020950713660568,0.8628805095149652,6.2890625,0.05289623886346817,-0.060173928068252294,1.1348707675933838,0.0019252694037277251,0.9314623475074768,-0.4295526407659054,0.06465653469786048,-0.0765223503112793,-0.29361850023269653,25.852176666259766,1.1540775597095487,0.875,687.0946638809692,63.92582548417795,1.0
1408,-0.0019216795917600393,0.8628973466168428,5.148437499999999,0.04825836047530174,-0.027845849690493196,3.6463675498962402,0.002103134524077177,0.7444067001342773,-0.5741631537675858,0.06569583527743816,-0.5692614316940308,-0.5375315546989441,40.318092346191406,1.145439326763153,0.875,474.43789572537935,67.52544869274607,1.0
1416,-0.0021146920043975115,0.8628240547610055,6.296875,0.05820989981293678,-0.0025532870786264543,1.266983985900879,0.002050901617622003,0.8809720277786255,-0.4352346546947956,0.06504547083750367,-0.20035076141357422,-0.29902899265289307,34.78657913208008,1.126507967710495,1.0,713.2091274482264,64.4922830718001,1.0
1424,-0.001968310447409749,0.8629152809362183,6.984375000000001,0.047061190009117126,-0.09452408601646312,2.2596230506896973,0.002078459263429977,0.624436616897583,-0.47066198289394384,0.06783737242221832,-0.5918470025062561,-0.41243594884872437,36.63513946533203,0.9898683577775955,0.875,546.596257188874,65.14720657588714,1.0
1432,-0.002015079604461789,0.862936547444647,8.734375,0.03909915313124657,-0.05008496499067405,4.742780685424805,0.002038437611190602,0.6706231832504272,-0.4700520820915699,0.06846784986555576,-0.47519680857658386,-0.36747023463249207,41.65256881713867,0.8798485398292542,1.0,629.8961876095273,65.40821017198323,1.0
1440,-0.002077608834952116,0.8626512116154217,8.875,0.04756266996264458,-0.0341783998082974,3.079235553741455,0.0021766502468381077,0.7136809825897217,-0.44609326124191284,0.06517794821411371,-0.16281379759311676,-0.2931881546974182,40.88679122924805,0.882696844637394,1.0,636.0874749249488,65.26018215072236,1.0
